date,C1,C2,C3,C4,C5
1926-02-01,0.5,125.1,9.0,21.8,0.0
1926-03-01,1.5,137.8,10.8,52.2,0.0
1926-04-01,41.4,180.1,178.4,248.2,0.2
1926-05-01,169.0,449.5,871.4,1097.1,15.5
1926-06-01,100.0,384.4,883.8,934.9,2.5
1926-07-01,168.5,551.2,2265.5,1552.6,33.2
1926-08-01,119.9,406.3,1664.8,746.0,9.4
1926-09-01,53.8,213.1,739.1,651.0,5.9
1926-10-01,158.3,311.5,902.6,1067.9,9.8
1926-11-01,32.3,149.5,268.9,313.6,0.2
1926-12-01,30.1,143.4,136.2,228.1,0.2
1927-01-01,4.2,128.7,33.0,42.9,0.0
1927-02-01,3.7,118.7,31.3,43.5,0.0
1927-03-01,4.6,130.0,32.0,66.1,0.0
1927-04-01,1.5,122.4,17.8,32.1,0.0
1927-05-01,66.1,201.0,349.1,539.4,1.9
1927-06-01,15.5,131.7,114.5,152.7,0.0
1927-07-01,166.4,420.3,1941.3,1890.4,61.2
1927-08-01,181.8,529.6,2190.8,1705.3,46.3
1927-09-01,42.1,164.0,670.3,495.1,0.7
1927-10-01,29.4,226.3,381.2,773.0,0.2
1927-11-01,5.6,119.0,96.5,229.2,0.1
1927-12-01,27.8,139.8,150.0,573.5,0.4
1928-01-01,127.4,215.4,527.9,926.9,2.1
1928-02-01,457.6,816.8,2421.3,5423.7,134.7
1928-03-01,129.4,367.5,978.6,8413.9,41.3
1928-04-01,27.4,120.3,249.5,1305.5,1.5
1928-05-01,65.4,256.1,489.1,3802.1,35.5
1928-06-01,114.3,262.1,913.8,6305.3,123.1
1928-07-01,28.5,179.4,268.2,1491.4,4.5
1928-08-01,9.2,131.8,130.7,786.8,5.6
1928-09-01,64.1,331.7,372.2,1720.6,26.3
1928-10-01,227.8,656.3,1422.6,8291.2,247.3
1928-11-01,27.9,121.2,234.8,971.9,1.7
1928-12-01,8.1,114.8,83.5,256.9,0.0
1929-01-01,7.6,116.6,47.3,185.7,0.2
1929-02-01,13.2,124.3,69.6,307.5,0.7
1929-03-01,14.3,136.9,112.6,403.1,0.3
