damID,catID,capacityML,surfarea_m2,catcharea_km2,demandfactor
dam013926,C1,0.15553,252.51,0.0089473,0.5
dam013927,C1,0.26223,374.95,0.0001964,0.5
dam013928,C1,0.20078,306.35,0.0179422,0.5
dam013929,C1,0.41540,531.10,0.0009772,0.5
dam013930,C1,1.18651,1175.30,0.0255589,0.5
dam013931,C1,0.54666,653.78,0.0011737,0.5
dam013932,C1,0.52451,633.63,0.0010926,0.5
dam013933,C1,0.74679,827.88,0.0443534,0.5
dam013934,C1,0.07703,148.37,0.0080380,0.5
dam013935,C1,0.16811,267.82,0.0159703,0.5
dam013936,C1,0.44553,560.02,0.0083651,0.5
dam013937,C1,0.24116,351.92,0.1651172,0.5
dam013938,C1,1.08796,1100.65,0.0339500,0.5
dam013939,C1,0.51410,624.09,0.0045325,0.5
dam013940,C1,0.41606,531.75,0.0025469,0.5
dam013941,C1,0.25791,370.27,0.0000869,0.5
dam013942,C1,0.14275,236.65,0.0011807,0.5
dam013943,C1,0.17798,279.64,0.0089213,0.5
dam013944,C1,0.38906,505.41,0.0000421,0.5
dam013945,C1,0.05322,112.15,0.0287391,0.5
dam013946,C1,0.43488,549.85,0.0051669,0.5
dam013947,C1,0.53717,645.18,0.0867115,0.5
dam013948,C1,0.34564,462.12,0.0010670,0.5
dam013949,C1,1.92886,1697.71,0.0037681,0.5
dam013950,C1,0.03568,82.86,0.0012207,0.5
dam013951,C1,0.46345,576.98,0.0037057,0.5
dam013952,C1,3.74225,2803.51,0.0305493,0.5
dam013953,C1,1.31195,1268.18,0.0021503,0.5
dam013954,C1,0.20115,306.78,0.0049354,0.5
dam013955,C1,0.24675,358.08,0.0742881,0.5
dam013956,C1,0.15007,245.77,0.0045333,0.5
dam013957,C1,0.10955,193.68,0.0031284,0.5
dam013958,C1,0.94058,985.83,0.3995319,0.5
dam013959,C1,0.10586,188.72,0.0445036,0.5
dam013960,C1,1.26849,1236.25,0.0013265,0.5
dam013961,C1,0.40666,522.63,0.0591053,0.5
dam013962,C1,0.39807,514.25,0.0950503,0.5
dam013963,C1,0.15063,246.46,0.0012671,0.5
dam013964,C1,0.24172,352.54,0.1113110,0.5
dam013965,C1,1.43398,1356.48,0.0023237,0.5
dam013966,C1,0.37555,492.08,0.0966333,0.5
dam013967,C1,0.75608,835.67,0.0152896,0.5
dam013968,C1,3.75870,2812.84,0.0072992,0.5
dam013969,C1,2.23548,1898.25,0.0015834,0.5
dam013970,C1,0.54913,656.01,0.1670027,0.5
dam013971,C1,0.12619,215.55,0.1044172,0.5
dam013972,C1,0.12761,217.39,0.0015294,0.5
dam013973,C1,0.24940,360.99,0.0044071,0.5
dam013974,C1,0.91617,966.41,0.0055471,0.5
dam013975,C1,1.10600,1114.43,0.0139198,0.5
dam013976,C1,0.04703,102.14,0.0001829,0.5
dam013977,C1,0.06824,135.36,0.0048441,0.5
dam013978,C1,2.90964,2317.32,0.0153240,0.5
dam013979,C1,0.20047,305.99,0.0025275,0.5
dam013980,C1,0.04419,97.43,0.0628913,0.5
dam013981,C1,0.12615,215.51,0.0043111,0.5
dam013982,C1,0.45695,570.84,0.0027075,0.5
dam013983,C1,0.88867,944.37,0.3502097,0.5
dam013984,C1,0.25023,361.89,0.0017241,0.5
dam013985,C1,0.81942,888.13,0.0315293,0.5
dam013986,C1,0.50815,618.62,0.0110458,0.5
dam013987,C1,0.42597,541.31,0.0786116,0.5
dam013988,C1,1.41832,1345.26,0.0102165,0.5
dam013989,C1,0.42720,542.48,0.0003266,0.5
dam013990,C1,0.18342,286.08,0.0523757,0.5
dam013991,C1,0.68066,771.78,0.0006257,0.5
dam013992,C1,1.61335,1483.04,0.0084593,0.5
dam013993,C1,0.25307,365.00,0.0024271,0.5
dam013994,C1,0.95600,998.04,0.0067249,0.5
dam013995,C1,0.73271,816.05,0.0017515,0.5
dam013996,C1,0.08072,153.71,0.0012537,0.5
dam013997,C1,0.90091,954.20,0.0193820,0.5
dam013998,C1,0.17145,271.84,0.0010237,0.5
dam013999,C1,0.42408,539.49,0.0159371,0.5
dam014000,C1,0.13888,231.78,0.0040125,0.5
dam014001,C1,1.04210,1065.35,0.0005425,0.5
dam014002,C1,5.76940,3890.32,0.8174524,0.5
dam014003,C1,0.58572,688.84,0.0056538,0.5
dam014004,C1,0.59339,695.66,0.0015402,0.5
dam014005,C1,0.33470,451.01,0.0505816,0.5
dam014006,C1,0.06622,132.32,0.0039448,0.5
dam014007,C1,0.31326,428.97,0.0001442,0.5
dam014008,C1,0.47120,584.26,0.0053275,0.5
dam014009,C1,0.09549,174.55,0.0009763,0.5
dam014010,C1,0.33445,450.76,0.0007505,0.5
dam014011,C1,0.18043,282.55,0.0006813,0.5
dam014012,C1,0.38047,496.95,0.0004610,0.5
dam014013,C1,1.39847,1330.98,0.2078346,0.5
dam014014,C1,0.34549,461.97,0.0013489,0.5
dam014015,C1,0.29081,405.49,0.0361781,0.5
dam014016,C1,0.22372,332.49,0.0001477,0.5
dam014017,C1,0.42192,537.41,0.0008478,0.5
dam014018,C1,1.26973,1237.17,0.1199450,0.5
dam014019,C1,5.88042,3946.84,0.0739680,0.5
dam014020,C3,0.23526,345.39,0.0195800,0.5
dam014021,C1,0.08679,162.39,0.0002184,0.5
dam014022,C1,0.17491,275.98,0.0102507,0.5
dam014023,C3,3.03805,2394.31,0.0006048,0.5
dam014024,C1,0.28510,399.45,0.0020535,0.5
dam014025,C1,0.28063,394.70,0.0408283,0.5
dam014026,C1,0.36733,483.90,0.0001967,0.5
dam014027,C1,1.27604,1241.82,0.8107176,0.5
dam014028,C1,0.36228,478.86,0.0486556,0.5
dam014029,C1,0.04880,105.02,0.0004983,0.5
dam014030,C1,4.54005,3245.05,0.0029573,0.5
dam014031,C1,0.80125,873.19,0.0086389,0.5
dam014032,C3,0.30450,419.86,0.0421387,0.5
dam014033,C1,0.27331,386.88,0.1753753,0.5
dam014034,C3,0.09488,173.71,0.0000750,0.5
dam014035,C1,0.17865,280.44,0.0000438,0.5
dam014036,C1,0.24543,356.63,0.0004486,0.5
dam014037,C1,0.97412,1012.33,0.0214992,0.5
dam014038,C1,0.04091,91.91,0.0062370,0.5
dam014039,C1,0.49894,610.11,0.2277344,0.5
dam014040,C3,2.37183,1985.24,0.0237882,0.5
dam014041,C1,1.04417,1066.95,0.0059634,0.5
dam014042,C1,0.48023,592.72,0.0000350,0.5
dam014043,C1,0.33461,450.92,0.0277251,0.5
dam014044,C3,0.20019,305.67,0.0118231,0.5
dam014045,C1,76.87483,27615.75,0.1791091,0.5
dam014046,C1,1.22091,1201.00,0.0216999,0.5
dam014047,C1,0.44443,558.97,0.0301869,0.5
dam014048,C3,0.01679,46.84,0.0272797,0.5
dam014049,C3,0.31434,430.09,0.0007995,0.5
dam014050,C1,0.10955,193.68,0.0043687,0.5
dam014051,C1,0.12486,213.84,0.0049452,0.5
dam014052,C1,12.87678,7142.89,0.1034657,0.5
dam014053,C3,0.75562,835.28,0.0003063,0.5
dam014054,C1,3.56606,2703.03,0.0726918,0.5
dam014055,C1,1.16027,1155.58,0.0012063,0.5
dam014056,C1,0.22206,330.62,0.0008839,0.5
dam014057,C1,0.15801,255.55,0.0011558,0.5
dam014058,C1,0.66510,758.39,0.0088938,0.5
dam014059,C1,0.24176,352.59,0.0070677,0.5
dam014060,C1,0.14582,240.48,0.0006947,0.5
dam014061,C1,0.26820,381.39,0.0049657,0.5
dam014062,C1,0.47915,591.71,0.0102839,0.5
dam014063,C1,0.10080,181.85,0.0217975,0.5
dam014064,C1,0.36169,478.27,0.0132223,0.5
dam014065,C1,0.09887,179.21,0.0031047,0.5
dam014066,C1,1.05213,1073.10,0.0253813,0.5
dam014067,C1,0.96201,1002.79,0.0269857,0.5
dam014068,C1,1.26070,1230.51,0.0003703,0.5
dam014069,C1,0.11629,202.63,0.0002951,0.5
dam014070,C1,0.21068,317.71,0.4215483,0.5
dam014071,C1,0.63262,730.20,0.0042084,0.5
dam014072,C1,0.45894,572.72,0.0074560,0.5
dam014073,C1,0.19963,305.02,0.0107551,0.5
dam014074,C1,2.05710,1782.46,0.0204291,0.5
dam014075,C1,2.06137,1785.26,0.0008846,0.5
dam014076,C1,1.31801,1272.61,0.0002102,0.5
dam014077,C1,0.75018,830.73,0.0104606,0.5
dam014078,C1,0.35914,475.72,0.3295944,0.5
dam014079,C1,0.68191,772.85,0.0005075,0.5
dam014080,C1,0.30741,422.89,0.0002739,0.5
dam014081,C1,0.65662,751.06,0.0029932,0.5
dam014082,C1,0.30819,423.70,0.0005311,0.5
dam014083,C1,0.82950,896.39,0.0005747,0.5
dam014084,C1,0.72728,811.46,0.0440964,0.5
dam014085,C1,1.32534,1277.97,0.0041842,0.5
dam014086,C1,0.50888,619.29,0.0001621,0.5
dam014087,C1,0.39576,511.99,0.3961918,0.5
dam014088,C1,0.29739,412.42,0.0077353,0.5
dam014089,C1,0.80707,877.98,0.0045983,0.5
dam014090,C1,0.61829,717.64,0.0013602,0.5
dam014091,C1,0.22999,339.51,0.0010177,0.5
dam014092,C1,0.20545,311.73,0.0023325,0.5
dam014093,C1,0.51950,629.05,0.0003237,0.5
dam014094,C1,0.22776,337.02,0.0030959,0.5
dam014095,C1,0.27481,388.49,0.0006778,0.5
dam014096,C1,0.18549,288.52,0.0001333,0.5
dam014097,C1,0.40867,524.58,0.0113443,0.5
dam014098,C1,0.31149,427.13,0.0024232,0.5
dam014099,C1,0.33535,451.67,0.0020381,0.5
dam014100,C1,0.29707,412.08,0.0243120,0.5
dam014101,C1,0.39894,515.10,0.0856610,0.5
dam014102,C1,0.47865,591.25,0.0415876,0.5
dam014103,C1,0.61200,712.11,0.0032346,0.5
dam014104,C1,0.34251,458.95,0.0072810,0.5
dam014105,C1,0.80052,872.58,0.0052920,0.5
dam014106,C1,0.40577,521.76,0.0014509,0.5
dam014107,C1,0.34320,459.65,0.0098885,0.5
dam014108,C1,0.52664,635.58,0.0002501,0.5
dam014109,C1,0.06945,137.17,0.0019898,0.5
dam014110,C1,0.47198,585.00,0.0330267,0.5
dam014111,C1,0.22354,332.29,0.0000862,0.5
dam014112,C1,0.35643,472.99,0.0004836,0.5
dam014113,C1,0.15173,247.83,0.1210313,0.5
dam014114,C1,1.42669,1351.26,0.0044658,0.5
dam014115,C1,0.36101,477.59,0.0000281,0.5
dam014116,C1,0.12212,210.28,0.0014248,0.5
dam014117,C1,0.42147,536.97,0.0098853,0.5
dam014118,C1,0.35688,473.45,0.0050959,0.5
dam014119,C1,0.93985,985.25,0.0174672,0.5
dam014120,C1,0.16097,259.17,0.0029527,0.5
dam014121,C1,0.13482,226.63,0.0008951,0.5
dam014122,C1,0.23199,341.75,0.0009253,0.5
dam014123,C1,0.59095,693.49,0.4289360,0.5
dam014124,C1,9.09891,5492.00,0.7084499,0.5
dam014125,C1,0.61394,713.81,0.0108185,0.5
dam014126,C1,1.72429,1559.60,0.0171993,0.5
dam014127,C1,0.48914,601.03,0.0003187,0.5
dam014128,C3,2.63420,2149.30,0.0406029,0.5
dam014129,C1,1.19909,1184.72,0.0017115,0.5
dam014130,C1,1.89550,1675.43,0.0054475,0.5
dam014131,C1,0.21858,326.69,0.1027021,0.5
dam014132,C1,0.20711,313.63,0.0086689,0.5
dam014133,C1,0.47162,584.66,0.0051105,0.5
dam014134,C1,0.45455,568.57,0.0044392,0.5
dam014135,C1,0.81111,881.31,0.0566145,0.5
dam014136,C1,0.19779,302.88,0.0003202,0.5
dam014137,C1,0.15364,250.18,0.0066538,0.5
dam014138,C1,0.16118,259.42,0.0001642,0.5
dam014139,C1,0.16847,268.25,0.0015120,0.5
dam014140,C1,0.18278,285.33,0.0001000,0.5
dam014141,C1,0.41755,533.19,0.0083446,0.5
dam014142,C1,0.10783,191.37,0.0006191,0.5
dam014143,C1,0.13386,225.40,0.0016511,0.5
dam014144,C1,0.11973,207.16,0.0030893,0.5
dam014145,C1,0.11570,201.86,0.0342992,0.5
dam014146,C1,0.14138,234.92,0.0002697,0.5
dam014147,C1,0.11873,205.85,0.0037864,0.5
dam014148,C1,0.02481,62.95,0.1138911,0.5
dam014149,C1,0.37242,488.97,0.0023189,0.5
dam014150,C1,1.16875,1161.96,0.0025191,0.5
dam014151,C1,0.54950,656.35,0.0004580,0.5
dam014152,C1,1.07635,1091.75,0.0165236,0.5
dam014153,C1,0.85069,913.67,0.0026889,0.5
dam014154,C1,0.60847,709.00,0.0002065,0.5
dam014155,C1,0.29583,410.77,0.0079784,0.5
dam014156,C1,0.92369,972.40,0.0140054,0.5
dam014157,C1,0.65732,751.66,0.0015424,0.5
dam014158,C1,2.81901,2262.48,0.4874642,0.5
dam014159,C1,0.22186,330.39,0.0256046,0.5
dam014160,C1,0.64721,742.90,0.0800655,0.5
dam014161,C1,0.15452,251.27,0.0002414,0.5
dam014162,C1,0.68766,777.78,0.0108386,0.5
dam014163,C1,0.68421,774.82,0.0006245,0.5
dam014164,C1,0.22368,332.44,0.4521780,0.5
dam014165,C1,0.26270,375.46,0.0002117,0.5
dam014166,C1,1.39073,1325.40,0.1129902,0.5
dam014167,C1,0.56712,672.22,0.0048731,0.5
dam014168,C1,0.29227,407.03,0.0020400,0.5
dam014169,C1,1.51423,1413.55,0.0062860,0.5
dam014170,C1,0.50747,617.99,0.0032630,0.5
dam014171,C1,1.87881,1664.26,0.0025370,0.5
dam014172,C1,1.68167,1530.33,0.2238461,0.5
dam014173,C1,2.48916,2059.12,0.1123158,0.5
dam014174,C1,0.06210,126.04,0.0003433,0.5
dam014175,C1,0.37396,490.50,0.0005247,0.5
dam014176,C1,13.16804,7264.83,0.5350035,0.5
dam014177,C1,0.29930,414.41,0.0100042,0.5
dam014178,C1,0.11315,198.48,0.0120617,0.5
dam014179,C1,1.15652,1152.75,0.0246949,0.5
dam014180,C1,0.72976,813.56,0.1174799,0.5
dam014181,C1,0.95948,1000.79,0.0069396,0.5
dam014182,C1,0.33452,450.82,0.0084622,0.5
dam014183,C1,1.54576,1435.78,0.0634284,0.5
dam014184,C1,0.04524,99.17,0.0025959,0.5
dam014185,C1,1.21470,1196.37,0.0094393,0.5
dam014186,C1,0.10447,186.84,0.0018505,0.5
dam014187,C1,0.54445,651.78,0.0005823,0.5
dam014188,C1,1.02272,1050.32,0.0052796,0.5
dam014189,C1,0.13652,228.79,0.0034949,0.5
dam014190,C1,5.03779,3510.87,0.0048023,0.5
dam014191,C1,0.85830,919.85,0.0177371,0.5
dam014192,C1,0.84170,906.35,0.0102669,0.5
dam014193,C1,0.63756,734.51,0.0128149,0.5
dam014194,C1,1.54768,1437.13,0.0004130,0.5
dam014195,C1,0.60429,705.30,0.0105807,0.5
dam014196,C1,1.04119,1064.65,0.0055556,0.5
dam014197,C1,3.49737,2663.54,0.0022487,0.5
dam014198,C1,0.64126,737.73,0.0048774,0.5
dam014199,C1,0.37469,491.22,0.0015869,0.5
dam014200,C1,0.30469,420.06,0.0334647,0.5
dam014201,C1,0.57537,679.61,0.0029196,0.5
dam014202,C1,3.11572,2440.50,0.0061574,0.5
dam014203,C1,1.21476,1196.42,0.0052926,0.5
dam014204,C1,1.02371,1051.09,0.0820740,0.5
dam014205,C1,0.39558,511.82,0.0133913,0.5
dam014206,C1,1.91659,1689.52,0.0978345,0.5
dam014207,C1,0.27983,393.85,0.0026618,0.5
dam014208,C1,0.33507,451.38,0.0001917,0.5
dam014209,C1,0.38320,499.64,0.0010409,0.5
dam014210,C1,0.41732,532.97,0.0112298,0.5
dam014211,C1,0.07140,140.08,0.0005407,0.5
dam014212,C1,0.16746,267.03,0.0005542,0.5
dam014213,C1,0.59229,694.68,0.1634449,0.5
dam014214,C1,0.06786,134.79,0.0023970,0.5
dam014215,C1,0.02379,60.98,0.0002452,0.5
dam014216,C1,0.11951,206.87,0.0489207,0.5
dam014217,C1,0.03715,85.44,0.0029613,0.5
dam014218,C1,1.62501,1491.14,0.0041099,0.5
dam014219,C1,0.32723,443.37,0.0006771,0.5
dam014220,C1,0.25709,369.38,0.0146758,0.5
dam014221,C1,4.61805,3287.16,0.3827400,0.5
dam014222,C1,1.49088,1397.03,0.0080020,0.5
dam014223,C1,0.38747,503.86,0.0004848,0.5
dam014224,C1,0.71972,805.07,0.0326472,0.5
dam014225,C1,0.23492,345.01,0.0027865,0.5
dam014226,C1,1.68153,1530.23,0.0086887,0.5
dam014227,C1,0.66361,757.11,0.0037699,0.5
dam014228,C1,3.14102,2455.48,0.1873327,0.5
dam014229,C1,1.16370,1158.16,0.0028808,0.5
dam014230,C1,0.61436,714.18,0.0587759,0.5
dam014231,C1,0.42528,540.64,0.0341811,0.5
dam014232,C1,0.83183,898.30,0.0826664,0.5
dam014233,C1,0.20538,311.64,0.0004744,0.5
dam014234,C1,2.41776,2014.27,0.9341709,0.5
dam014235,C1,0.24303,353.98,0.0017246,0.5
dam014236,C1,3.64880,2750.36,0.0128688,0.5
dam014237,C1,0.13334,224.74,0.0227064,0.5
dam014238,C1,0.32197,437.96,0.0003324,0.5
dam014239,C1,0.12831,218.30,0.0086997,0.5
dam014240,C1,0.07352,143.22,0.0019544,0.5
dam014241,C1,0.10285,184.65,0.0010909,0.5
dam014242,C1,0.27111,384.52,0.0006554,0.5
dam014243,C1,0.04938,105.98,0.0018150,0.5
dam014244,C1,0.29762,412.66,0.0437144,0.5
dam014245,C1,0.39081,507.13,0.0062034,0.5
dam014246,C1,2.41101,2010.01,0.0078303,0.5
dam014247,C1,1.24022,1215.35,0.0200374,0.5
dam014248,C1,0.24251,353.42,0.0108262,0.5
dam014249,C1,0.35874,475.32,0.0008475,0.5
dam014250,C1,2.09087,1804.56,0.0068549,0.5
dam014251,C3,0.11476,200.61,0.0009040,0.5
dam014252,C1,0.84585,909.73,0.0025796,0.5
dam014253,C3,0.28239,396.57,0.0555746,0.5
dam014254,C3,0.89198,947.03,0.0771708,0.5
dam014255,C1,0.66279,756.40,0.0609296,0.5
dam014256,C1,0.08529,160.26,0.0001731,0.5
dam014257,C1,0.04954,106.23,0.0038049,0.5
dam014258,C1,0.08718,162.94,0.0423926,0.5
dam014259,C1,1.05708,1076.92,0.0218284,0.5
dam014260,C1,0.57621,680.36,0.0011584,0.5
dam014261,C1,0.07749,149.04,0.0038398,0.5
dam014262,C1,0.10536,188.05,0.0012015,0.5
dam014263,C1,0.54514,652.41,0.0154487,0.5
dam014264,C1,1.83928,1637.69,0.0116565,0.5
dam014265,C1,0.49861,609.81,0.0001102,0.5
dam014266,C1,0.29444,409.32,0.0072873,0.5
dam014267,C1,0.02161,56.69,0.0026897,0.5
dam014268,C1,0.15888,256.62,0.0115725,0.5
dam014269,C1,0.33848,454.85,0.0082762,0.5
dam014270,C1,0.29005,404.68,0.0006856,0.5
dam014271,C1,0.30101,416.21,0.0013409,0.5
dam014272,C1,0.47186,584.89,0.0005180,0.5
dam014273,C1,0.40224,518.32,0.0062113,0.5
dam014274,C1,0.23096,340.59,0.0184712,0.5
dam014275,C1,0.15975,257.68,0.0200406,0.5
dam014276,C1,0.05929,121.70,0.0014066,0.5
dam014277,C1,1.81601,1621.99,0.0111203,0.5
dam014278,C1,0.34509,461.57,0.0043196,0.5
dam014279,C1,0.21051,317.52,0.0012509,0.5
dam014280,C1,0.58835,691.18,0.4012778,0.5
dam014281,C1,17.04452,8831.59,0.3114043,0.5
dam014283,C1,3.17519,2475.67,0.7958706,0.5
dam014287,C1,0.37436,490.89,0.0166901,0.5
dam014289,C1,0.48523,597.38,0.0047632,0.5
dam014290,C1,3.10417,2433.65,0.0167495,0.5
dam014291,C1,1.17531,1166.89,0.0017924,0.5
dam014294,C1,5.49939,3751.72,1.1294948,0.5
dam014295,C1,1.76340,1586.30,0.0418736,0.5
dam014296,C1,0.15148,247.52,0.0045094,0.5
dam014297,C1,2.51750,2076.84,0.1742283,0.5
dam014298,C1,1.77691,1595.49,0.0008166,0.5
dam014299,C1,5.31950,3658.47,0.0673760,0.5
dam014300,C1,0.98960,1024.47,0.0561840,0.5
dam014301,C1,1.18095,1171.13,0.0048843,0.5
dam014302,C1,43.02000,17797.11,0.2270901,0.5
dam014303,C1,1.15616,1152.48,0.0792219,0.5
dam014304,C1,0.17540,276.57,0.0054428,0.5
dam014305,C1,0.03666,84.58,0.0037662,0.5
dam014306,C1,6.78487,4398.19,0.0212544,0.5
dam014307,C1,29.20640,13275.67,0.1346902,0.5
dam014308,C1,0.42896,544.17,0.0318470,0.5
dam014309,C1,3.44028,2630.56,0.0064589,0.5
dam014310,C1,102.74575,34395.54,0.1052981,0.5
dam014311,C1,7.79361,4884.65,0.3532631,0.5
dam014312,C1,3.49213,2660.51,0.7110172,0.5
dam014313,C1,0.08778,163.78,0.0667600,0.5
dam014314,C1,1.18930,1177.39,0.0000673,0.5
dam014315,C1,0.33703,453.38,0.0051968,0.5
dam014316,C1,0.33087,447.10,0.0062223,0.5
dam014317,C1,1.86931,1657.89,0.0002026,0.5
dam014318,C1,0.23564,345.81,0.0047808,0.5
dam014319,C1,0.17599,277.27,0.0019169,0.5
dam014320,C1,0.83023,896.99,0.0148056,0.5
dam014321,C1,0.30301,418.30,0.0031028,0.5
dam014322,C1,1.23532,1211.71,0.2349529,0.5
dam014323,C1,0.43063,545.78,0.0104154,0.5
dam014324,C1,1.16482,1159.00,0.0004029,0.5
dam014325,C1,1.35744,1301.32,0.9576897,0.5
dam014326,C1,19.55601,9799.82,0.3248431,0.5
dam014327,C1,0.36792,484.50,0.0031333,0.5
dam014328,C1,2.18039,1862.74,0.0020582,0.5
dam014329,C1,2.35021,1971.53,1.3003333,0.5
dam014330,C1,0.57402,678.40,0.0006407,0.5
dam014331,C1,1.01004,1040.45,0.1360343,0.5
dam014332,C1,18.32184,9328.07,0.3597751,0.5
dam014333,C1,1.06642,1084.12,0.0016423,0.5
dam014334,C1,13.68443,7479.44,0.0270520,0.5
dam014335,C1,0.40363,519.68,0.0721719,0.5
dam014336,C1,34.43964,15039.41,0.1772683,0.5
dam014337,C1,0.59376,695.99,0.0232941,0.5
dam014338,C1,3.21956,2501.81,0.0020138,0.5
dam014339,C1,0.12652,215.99,0.0173215,0.5
dam014340,C1,12.48197,6976.51,0.5314025,0.5
dam014341,C1,0.42078,536.31,0.0497564,0.5
dam014342,C1,2.72204,2203.33,0.0037854,0.5
dam014343,C1,20.30311,10081.87,0.1723906,0.5
dam014344,C1,1.19890,1184.58,0.0122801,0.5
dam014345,C1,0.44762,562.00,0.0075758,0.5
dam014346,C1,0.01841,50.22,0.0025435,0.5
dam014347,C1,0.46109,574.75,0.0001177,0.5
dam014348,C1,0.17786,279.50,0.0065238,0.5
dam014349,C1,0.24830,359.78,0.0011036,0.5
dam014350,C1,0.34697,463.47,0.0006211,0.5
dam014351,C1,0.36653,483.11,0.0059925,0.5
dam014352,C1,0.53030,638.93,0.0165692,0.5
dam014353,C1,0.82540,893.04,0.0152881,0.5
dam014354,C1,0.25647,368.70,0.0026983,0.5
dam014355,C1,0.81070,880.97,0.0036219,0.5
dam014356,C1,0.82443,892.23,0.0324522,0.5
dam014357,C1,0.06804,135.06,0.3424079,0.5
dam014358,C1,0.78145,856.81,0.0119524,0.5
dam014359,C1,3.02802,2388.32,0.0024582,0.5
dam014360,C1,0.61748,716.93,0.0022236,0.5
dam014361,C1,0.01344,39.57,0.0209685,0.5
dam014362,C1,14.40538,7775.80,0.0638434,0.5
dam014363,C1,7.50788,4748.50,0.2794991,0.5
dam014364,C1,0.23767,348.06,0.0030762,0.5
dam014365,C1,0.37613,492.65,0.0004439,0.5
dam014366,C1,0.14246,236.28,0.0010447,0.5
dam014367,C1,1.53506,1428.25,0.0010214,0.5
dam014368,C1,0.36119,477.77,0.0000419,0.5
dam014369,C1,0.22398,332.78,0.4692413,0.5
dam014370,C1,0.92497,973.42,0.0007376,0.5
dam014371,C1,6.66272,4338.13,0.0225613,0.5
dam014372,C1,0.21215,319.39,0.0031479,0.5
dam014373,C1,1.16977,1162.73,0.0004435,0.5
dam014374,C1,0.20947,316.33,0.0144845,0.5
dam014375,C1,0.56167,667.32,0.0018603,0.5
dam014376,C1,0.09527,174.25,0.0013755,0.5
dam014377,C1,1.28037,1245.01,0.0530022,0.5
dam014380,C1,2.56300,2105.19,0.0575033,0.5
dam014381,C1,0.82134,889.71,0.0155306,0.5
dam014382,C1,0.01799,49.34,0.0025708,0.5
dam014383,C1,0.68269,773.52,0.0120748,0.5
dam014384,C1,35.82419,15494.80,0.2485135,0.5
dam014385,C1,0.31989,435.82,0.0089345,0.5
dam014386,C1,0.32980,446.00,0.0011187,0.5
dam014387,C1,0.29570,410.64,0.0075766,0.5
dam014388,C1,1.22399,1203.29,0.3579080,0.5
dam014389,C1,0.02762,68.27,0.0108538,0.5
dam014390,C1,4.22900,3075.34,0.0729545,0.5
dam014391,C1,18.27084,9308.41,0.0341052,0.5
dam014392,C1,3.88399,2883.51,0.0107033,0.5
dam014393,C1,10.32890,6045.12,0.1214308,0.5
dam014394,C1,0.46481,578.26,0.0001586,0.5
dam014395,C1,0.01885,51.13,0.1364251,0.5
dam014396,C1,0.93405,980.65,0.0604324,0.5
dam014397,C1,2.49262,2061.29,0.0018995,0.5
dam014398,C1,0.19363,298.06,0.0007629,0.5
dam014399,C1,0.39257,508.86,0.0071662,0.5
dam014400,C1,1.32790,1279.84,0.0147995,0.5
dam014401,C1,5.59605,3801.52,0.0762871,0.5
dam014402,C1,0.43156,546.67,0.0193860,0.5
dam014403,C1,0.25610,368.30,0.0035816,0.5
dam014404,C1,0.49112,602.86,0.0186974,0.5
dam014405,C1,0.07016,138.24,0.0436163,0.5
dam014406,C1,0.43606,550.98,0.0138536,0.5
dam014407,C1,0.23428,344.30,0.0241727,0.5
dam014408,C1,0.07336,142.99,0.0080392,0.5
dam014409,C1,0.15070,246.55,0.0015445,0.5
dam014410,C1,0.29417,409.03,0.0120594,0.5
dam014411,C1,0.04039,91.02,0.0466011,0.5
dam014412,C1,0.23958,350.18,0.0002187,0.5
dam014413,C1,3.18036,2478.72,0.2995219,0.5
dam014414,C1,0.77378,850.43,0.0149505,0.5
dam014415,C1,0.08768,163.64,0.0061776,0.5
dam014416,C1,3.97374,2933.80,0.0155072,0.5
dam014417,C1,1.19869,1184.42,0.0217921,0.5
dam014418,C1,0.34806,464.56,0.0306915,0.5
dam014419,C1,12.09584,6812.56,0.1692334,0.5
dam014420,C1,1.35072,1296.45,0.0026720,0.5
dam014421,C1,0.46589,579.28,0.0169120,0.5
dam014422,C1,0.17140,271.77,0.0148469,0.5
dam014423,C1,0.22032,328.65,0.0158954,0.5
dam014424,C1,0.46141,575.05,0.0003506,0.5
dam014425,C1,0.04792,103.59,0.0750518,0.5
dam014426,C1,0.03773,86.44,0.0003055,0.5
dam014427,C1,0.72183,806.86,0.0026294,0.5
dam014428,C1,0.69871,787.22,2.0159721,0.5
dam014429,C1,0.84841,911.81,0.0156491,0.5
dam014430,C1,0.35002,466.55,0.0020432,0.5
dam014431,C1,0.28618,400.59,0.0360662,0.5
dam014432,C1,0.17786,279.49,0.0007922,0.5
dam014433,C1,0.15118,247.14,0.0055505,0.5
dam014434,C1,0.06342,128.06,0.0013544,0.5
dam014435,C1,0.02705,67.19,0.0040452,0.5
dam014436,C1,0.53028,638.91,0.0119309,0.5
dam014437,C1,0.20132,306.97,0.0311958,0.5
dam014438,C1,0.61910,718.35,0.0001153,0.5
dam014439,C1,0.71615,802.05,0.0061470,0.5
dam014440,C1,0.39750,513.69,0.0054420,0.5
dam014441,C1,0.12010,207.64,0.0139603,0.5
dam014442,C1,1.02357,1050.98,0.0506598,0.5
dam014443,C1,0.25577,367.94,0.0004359,0.5
dam014444,C1,0.06591,131.85,0.0000926,0.5
dam014445,C1,0.52946,638.16,0.0002626,0.5
dam014446,C1,0.27131,384.74,0.0198404,0.5
